Real,Imag
0.396473,0.26316
0.396295,0.273138
0.396185,0.283125
0.39614,0.29312
0.396162,0.303122
0.39625,0.31313
0.396402,0.323145
0.396617,0.333166
0.396896,0.343192
0.397238,0.353223
0.397641,0.363259
0.398106,0.373301
0.398631,0.383347
0.399217,0.393399
0.399863,0.403456
0.400568,0.413519
0.401332,0.423587
0.402156,0.433662
0.403039,0.443744
0.40398,0.453833
0.404982,0.463929
0.406042,0.474033
0.407163,0.484145
0.408343,0.494266
0.409584,0.504396
0.410887,0.514534
0.412252,0.524682
0.413679,0.534839
0.415171,0.545006
0.416726,0.555182
0.418347,0.565367
0.420035,0.575562
0.421789,0.585765
0.423613,0.595976
0.425505,0.606195
0.427468,0.616421
0.429503,0.626654
0.43161,0.636892
0.43379,0.647134
0.436045,0.65738
0.438374,0.667628
0.440779,0.677878
0.443261,0.688127
0.44582,0.698374
0.448456,0.708619
0.45117,0.718858
0.453962,0.729092
0.456832,0.739318
0.459781,0.749535
0.462807,0.759742
0.465912,0.769935
0.469095,0.780115
0.472355,0.79028
0.475692,0.800428
0.479105,0.810558
0.482594,0.820668
0.486157,0.830757
0.489795,0.840824
0.493505,0.850868
0.497287,0.860887
0.50114,0.870882
0.505064,0.880851
0.509055,0.890793
0.513115,0.900708
0.517241,0.910595
0.521432,0.920454
0.525688,0.930285
0.530008,0.940088
0.534389,0.949862
0.538832,0.959607
0.543336,0.969324
0.547899,0.979013
0.552522,0.988674
0.557203,0.998307
0.561941,1.00791
0.566738,1.01749
0.571591,1.02704
0.576501,1.03657
0.581468,1.04607
0.586492,1.05555
0.591573,1.065
0.596711,1.07442
0.601906,1.08382
0.607159,1.0932
0.61247,1.10255
0.61784,1.11188
0.623269,1.12118
0.628758,1.13047
0.634308,1.13972
0.639918,1.14895
0.645591,1.15816
0.651326,1.16734
0.657125,1.17649
0.662987,1.18562
0.668914,1.19472
0.674907,1.20378
0.680965,1.21282
0.68709,1.22183
0.693281,1.2308
0.699539,1.23974
0.705864,1.24865
0.712256,1.25752
0.718716,1.26635
0.725242,1.27513
0.731836,1.28388
0.738495,1.29258
0.745221,1.30124
0.752012,1.30985
0.758867,1.31842
0.765785,1.32693
0.772767,1.33539
0.779809,1.3438
0.786912,1.35216
0.794073,1.36046
0.801292,1.3687
0.808567,1.37688
0.815897,1.38501
0.823279,1.39308
0.830712,1.40109
0.838195,1.40903
0.845726,1.41692
0.853302,1.42474
0.860923,1.43251
0.868587,1.44021
0.876293,1.44785
0.884037,1.45543
0.89182,1.46294
0.89964,1.4704
0.907495,1.47779
0.915384,1.48513
0.923306,1.4924
0.93126,1.49962
0.939245,1.50678
0.947261,1.51388
0.955305,1.52092
0.963379,1.52791
0.971482,1.53485
0.979612,1.54173
0.98777,1.54855
0.995956,1.55532
1.00417,1.56204
1.01241,1.56871
1.02068,1.57532
1.02898,1.58188
1.0373,1.5884
1.04566,1.59486
1.05404,1.60126
1.06246,1.60762
1.0709,1.61392
1.07937,1.62018
1.08787,1.62637
1.09641,1.63252
1.10497,1.63861
1.11357,1.64465
1.12219,1.65062
1.13085,1.65655
1.13954,1.66241
1.14826,1.66821
1.15701,1.67395
1.16579,1.67963
1.1746,1.68524
1.18343,1.69079
1.1923,1.69627
1.20119,1.70169
1.21011,1.70703
1.21905,1.7123
1.22801,1.7175
1.23699,1.72262
1.24599,1.72767
1.25501,1.73264
1.26405,1.73754
1.2731,1.74236
1.28216,1.74709
1.29122,1.75175
1.3003,1.75633
1.30937,1.76083
1.31845,1.76524
1.32753,1.76958
1.3366,1.77383
1.34567,1.77801
1.35473,1.7821
1.36377,1.78611
1.37281,1.79005
1.38183,1.79391
1.39083,1.79769
1.39981,1.80139
1.40877,1.80502
1.4177,1.80858
1.42661,1.81206
1.4355,1.81547
1.44435,1.81882
1.45318,1.82209
1.46197,1.8253
1.47073,1.82844
1.47946,1.83152
1.48815,1.83454
1.49681,1.83749
1.50543,1.84039
1.51402,1.84322
1.52257,1.846
1.53109,1.84873
1.53957,1.85139
1.54801,1.85401
1.55641,1.85656
1.56478,1.85907
1.57311,1.86152
1.5814,1.86391
1.58966,1.86626
1.59788,1.86855
1.60606,1.87078
1.6142,1.87296
1.6223,1.87509
1.63036,1.87716
1.63838,1.87918
1.64636,1.88114
1.6543,1.88303
1.6622,1.88488
1.67005,1.88666
1.67785,1.88837
1.68561,1.89003
1.69332,1.89162
1.70097,1.89315
1.70857,1.89462
1.71612,1.89601
1.7236,1.89734
1.73102,1.8986
1.73838,1.89979
1.74567,1.90091
1.75289,1.90196
1.76003,1.90294
1.76709,1.90384
1.77408,1.90468
1.78097,1.90544
1.78777,1.90614
1.79448,1.90676
1.80109,1.90731
1.8076,1.9078
1.81401,1.90822
1.8203,1.90857
1.82648,1.90885
1.83254,1.90907
1.83847,1.90923
1.84429,1.90933
1.84997,1.90938
1.85552,1.90936
1.86093,1.9093
1.8662,1.90918
1.87133,1.90901
1.87631,1.9088
1.88115,1.90854
1.88583,1.90824
1.89035,1.9079
1.89472,1.90752
1.89893,1.90711
1.90298,1.90666
1.90686,1.90619
1.91058,1.90568
1.91413,1.90515
1.9175,1.90459
1.92071,1.90401
1.92374,1.9034
1.9266,1.90278
1.92927,1.90213
1.93177,1.90146
1.93408,1.90077
1.93621,1.90006
1.93815,1.89932
1.93991,1.89857
1.94147,1.8978
1.94284,1.897
1.94401,1.89618
1.94497,1.89534
1.94574,1.89446
1.94629,1.89356
1.94664,1.89263
1.94676,1.89167
1.94667,1.89068
1.94634,1.88964
1.94579,1.88857
1.945,1.88746
1.94396,1.8863
1.94268,1.8851
1.94113,1.88385
1.93932,1.88254
1.93724,1.88118
1.93488,1.87977
1.93223,1.87829
1.92929,1.87675
1.92604,1.87515
1.92248,1.87348
1.91859,1.87173
1.91437,1.86992
1.90981,1.86802
1.90489,1.86605
1.89961,1.864
1.89396,1.86187
1.88793,1.85965
1.8815,1.85734
1.87467,1.85494
1.86743,1.85245
1.85976,1.84985
1.85165,1.84716
1.8431,1.84437
1.8341,1.84147
1.82462,1.83845
1.81467,1.83533
1.80423,1.83208
1.7933,1.8287
1.78186,1.8252
1.7699,1.82156
1.75741,1.81778
1.74439,1.81384
1.73082,1.80975
1.7167,1.80548
1.70202,1.80104
1.68676,1.79641
1.67093,1.79158
1.65451,1.78653
1.63749,1.78126
1.61987,1.77574
1.60163,1.76996
1.58278,1.76391
1.56331,1.75756
1.5432,1.7509
1.52246,1.74389
1.50108,1.73653
1.47905,1.72878
1.45637,1.72062
1.43303,1.71202
1.40904,1.70296
1.38438,1.69339
1.35907,1.68329
1.33309,1.67263
1.30644,1.66137
1.27914,1.64947
1.25118,1.63689
1.22257,1.6236
1.19331,1.60955
1.16341,1.59471
1.13288,1.57902
1.10173,1.56244
1.06998,1.54493
1.03764,1.52643
1.00473,1.50691
0.971267,1.48631
0.937286,1.46458
0.90281,1.44168
0.867872,1.41756
0.832507,1.39217
0.796754,1.36545
0.760658,1.33737
0.724266,1.30787
0.687629,1.27693
0.650807,1.24448
0.613858,1.2105
0.57685,1.17494
0.539854,1.13778
0.502945,1.09898
0.466203,1.05853
0.429713,1.01639
0.393563,0.972567
0.357846,0.927042
0.322658,0.879817
0.288099,0.830895
0.254271,0.780292
0.221279,0.728027
0.189229,0.674129
0.158226,0.618637
0.128379,0.561597
0.0997922,0.503064
0.0725716,0.443103
0.0468186,0.381786
0.022632,0.319196
0.000105884,0.255424
-0.0206706,0.190568
-0.0396147,0.124735
-0.0566506,0.0580388
-0.0717105,-0.00940006
-0.0847349,-0.0774556
-0.095674,-0.145997
-0.104488,-0.214889
-0.111146,-0.283995
-0.11563,-0.353175
-0.117931,-0.422287
-0.118052,-0.491194
-0.116007,-0.559756
-0.111821,-0.627837
-0.105527,-0.695305
-0.0971718,-0.762034
-0.0868091,-0.827899
-0.0745024,-0.892786
-0.0603234,-0.956587
-0.0443512,-1.0192
-0.0266714,-1.08053
-0.00737523,-1.1405
0.0134411,-1.19902
0.0356776,-1.25604
0.0592312,-1.3115
0.0839968,-1.36535
0.109868,-1.41754
0.136738,-1.46805
0.164499,-1.51686
0.193048,-1.56396
0.222278,-1.60933
0.25209,-1.65297
0.282383,-1.6949
0.313062,-1.73513
0.344035,-1.77368
0.375213,-1.81057
0.406511,-1.84582
0.43785,-1.87948
0.469154,-1.91157
0.500352,-1.94214
0.531377,-1.97122
0.562167,-1.99887
0.592665,-2.02511
0.622818,-2.05
0.652577,-2.07358
0.681897,-2.09591
0.710739,-2.11701
0.739066,-2.13695
0.766845,-2.15576
0.794049,-2.1735
0.820651,-2.1902
0.846631,-2.20591
0.871968,-2.22066
0.896648,-2.23451
0.920657,-2.24749
0.943986,-2.25963
0.966625,-2.27098
0.988571,-2.28157
1.00982,-2.29143
1.03037,-2.3006
1.05022,-2.30911
1.06937,-2.31699
1.08783,-2.32426
1.1056,-2.33096
1.12269,-2.33711
1.1391,-2.34274
1.15485,-2.34786
1.16995,-2.35251
1.18439,-2.3567
1.1982,-2.36046
1.21138,-2.3638
1.22396,-2.36675
1.23593,-2.36932
1.24731,-2.37153
1.25812,-2.3734
1.26837,-2.37494
1.27807,-2.37618
1.28724,-2.37711
1.29588,-2.37777
1.30401,-2.37816
1.31165,-2.37829
1.3188,-2.37818
1.32549,-2.37785
1.33171,-2.3773
1.33749,-2.37654
1.34283,-2.37558
1.34775,-2.37444
1.35226,-2.37313
1.35636,-2.37165
1.36007,-2.37002
1.3634,-2.36824
1.36636,-2.36632
1.36895,-2.36426
1.37119,-2.36209
1.37308,-2.35979
1.37463,-2.35738
1.37585,-2.35487
1.37674,-2.35226
1.37731,-2.34955
1.37758,-2.34675
1.37754,-2.34387
1.37719,-2.3409
1.37656,-2.33785
1.37564,-2.33472
1.37443,-2.33151
1.37295,-2.32824
1.37119,-2.32488
1.36917,-2.32146
1.36688,-2.31797
1.36434,-2.3144
1.36154,-2.31077
1.3585,-2.30706
1.35521,-2.30328
1.35169,-2.29943
1.34793,-2.29551
1.34394,-2.29151
1.33974,-2.28743
1.33531,-2.28327
1.33067,-2.27904
1.32583,-2.27472
1.32079,-2.27032
1.31555,-2.26584
1.31012,-2.26127
1.30451,-2.25661
1.29872,-2.25186
1.29276,-2.24702
1.28663,-2.24208
1.28035,-2.23705
1.27391,-2.23192
1.26733,-2.2267
1.2606,-2.22137
1.25374,-2.21595
1.24676,-2.21043
1.23965,-2.2048
1.23242,-2.19908
1.22509,-2.19326
1.21765,-2.18733
1.21012,-2.18131
1.20249,-2.17519
1.19477,-2.16896
1.18697,-2.16264
1.1791,-2.15623
1.17115,-2.14971
1.16314,-2.1431
1.15506,-2.1364
1.14693,-2.12961
1.13874,-2.12273
1.1305,-2.11575
1.12221,-2.10869
1.11387,-2.10154
1.1055,-2.09431
1.09708,-2.087
1.08863,-2.0796
1.08014,-2.07212
1.07163,-2.06457
1.06308,-2.05693
1.0545,-2.04922
1.0459,-2.04143
1.03728,-2.03357
1.02862,-2.02563
1.01995,-2.01762
1.01126,-2.00953
1.00254,-2.00137
0.993805,-1.99314
0.985052,-1.98483
0.976283,-1.97645
0.967497,-1.96799
0.958696,-1.95946
0.949881,-1.95085
0.941054,-1.94217
0.932215,-1.9334
0.923367,-1.92456
0.914511,-1.91564
0.905648,-1.90663
0.89678,-1.89754
0.887909,-1.88837
0.879037,-1.87911
0.870166,-1.86977
0.861299,-1.86034
0.852438,-1.85081
0.843586,-1.8412
0.834745,-1.8315
0.825918,-1.8217
0.817108,-1.81181
0.808318,-1.80183
0.799552,-1.79175
0.790812,-1.78157
0.782103,-1.7713
0.773426,-1.76094
0.764785,-1.75048
0.756185,-1.73992
0.747627,-1.72926
0.739116,-1.71852
0.730655,-1.70767
0.722247,-1.69674
0.713895,-1.68571
0.705602,-1.67459
0.697372,-1.66338
0.689207,-1.65209
0.681109,-1.6407
0.673082,-1.62923
0.665128,-1.61768
0.657249,-1.60605
0.649448,-1.59434
0.641726,-1.58255
0.634085,-1.57068
0.626527,-1.55875
0.619053,-1.54674
0.611665,-1.53466
0.604364,-1.52252
0.59715,-1.51031
0.590024,-1.49804
0.582988,-1.48571
0.576042,-1.47332
0.569185,-1.46088
0.56242,-1.44838
0.555745,-1.43582
0.549161,-1.42322
0.542668,-1.41056
0.536266,-1.39785
0.529955,-1.3851
0.523735,-1.3723
0.517606,-1.35945
0.511568,-1.34655
0.505621,-1.33361
0.499766,-1.32063
0.494001,-1.3076
0.488328,-1.29452
0.482747,-1.28141
0.477258,-1.26824
0.471861,-1.25504
0.466558,-1.24179
0.461348,-1.2285
0.456233,-1.21516
0.451213,-1.20178
0.446289,-1.18836
0.441463,-1.17489
0.436736,-1.16138
0.432109,-1.14782
0.427583,-1.13422
0.42316,-1.12058
0.418842,-1.1069
0.41463,-1.09317
0.410526,-1.0794
0.406533,-1.06559
0.40265,-1.05174
0.398882,-1.03785
0.395229,-1.02392
0.391693,-1.00996
0.388277,-0.995958
0.384981,-0.981923
0.381809,-0.967855
0.378761,-0.953755
0.375839,-0.939627
0.373046,-0.925472
0.370381,-0.911292
0.367848,-0.897089
0.365446,-0.882865
0.363178,-0.868624
0.361044,-0.854367
0.359045,-0.840097
0.357181,-0.825816
0.355455,-0.811528
0.353864,-0.797235
0.352412,-0.782939
0.351096,-0.768643
0.349917,-0.754349
0.348876,-0.740061
0.347972,-0.725781
0.347204,-0.71151
0.346572,-0.697252
0.346075,-0.683009
0.345713,-0.668783
0.345485,-0.654575
0.34539,-0.640389
0.345427,-0.626226
0.345595,-0.612087
0.345893,-0.597974
0.346319,-0.583889
0.346874,-0.569833
0.347555,-0.555807
0.348363,-0.541813
0.349295,-0.527852
0.350351,-0.513924
0.35153,-0.500031
0.35283,-0.486172
0.354252,-0.47235
0.355795,-0.458564
0.357458,-0.444815
0.35924,-0.431104
0.361141,-0.417431
0.36316,-0.403797
0.365298,-0.390202
0.367554,-0.376646
0.369928,-0.363131
0.37242,-0.349656
0.375031,-0.336223
0.37776,-0.322831
0.380607,-0.309482
0.383574,-0.296176
0.38666,-0.282915
0.389866,-0.269699
0.393192,-0.256529
0.396638,-0.243407
0.400206,-0.230333
0.403896,-0.217309
0.407708,-0.204337
0.411642,-0.191418
0.415699,-0.178554
0.41988,-0.165746
0.424184,-0.152997
0.428612,-0.140308
0.433164,-0.127682
0.43784,-0.115121
0.44264,-0.102627
0.447563,-0.0902015
0.45261,-0.0778478
0.45778,-0.065568
0.463073,-0.0533645
0.468487,-0.0412396
0.474022,-0.0291959
0.479677,-0.0172356
0.485451,-0.00536112
0.491342,0.00642521
0.49735,0.0181211
0.503473,0.0297244
0.509709,0.0412329
0.516057,0.0526445
0.522515,0.0639574
0.529081,0.0751696
0.535754,0.0862793
0.54253,0.0972849
0.549409,0.108185
0.556388,0.118978
0.563464,0.129662
0.570637,0.140237
0.577903,0.150702
0.585261,0.161055
0.592709,0.171295
0.600243,0.181422
0.607864,0.191436
0.615567,0.201336
0.623352,0.211121
0.631217,0.220791
0.63916,0.230346
0.647178,0.239785
0.655271,0.249109
0.663437,0.258318
0.671675,0.26741
0.679982,0.276387
0.688359,0.285248
0.696803,0.293994
0.705314,0.302623
0.71389,0.311137
0.722531,0.319534
0.731235,0.327816
0.740003,0.33598
0.748833,0.344028
0.757725,0.351959
0.766677,0.359772
0.77569,0.367468
0.784762,0.375044
0.793893,0.382501
0.803083,0.389839
0.81233,0.397055
0.821634,0.404149
0.830995,0.411121
0.840412,0.417968
0.849883,0.424691
0.859408,0.431287
0.868985,0.437755
0.878615,0.444095
0.888295,0.450304
0.898025,0.456381
0.907802,0.462326
0.917626,0.468136
0.927495,0.473809
0.937408,0.479346
0.947361,0.484744
0.957354,0.490001
0.967385,0.495118
0.977451,0.500091
0.98755,0.504921
0.99768,0.509607
1.00784,0.514146
1.01802,0.518538
1.02823,0.522783
1.03846,0.52688
1.0487,0.530828
1.05897,0.534627
1.06924,0.538276
1.07952,0.541775
1.08982,0.545125
1.10011,0.548325
1.11041,0.551375
1.12071,0.554276
1.131,0.557028
1.14129,0.559631
1.15157,0.562087
1.16183,0.564396
1.17209,0.566559
1.18233,0.568576
1.19255,0.570449
1.20275,0.572178
1.21293,0.573765
1.22308,0.575211
1.23321,0.576517
1.24331,0.577684
1.25338,0.578712
1.26342,0.579604
1.27343,0.58036
1.28341,0.580982
1.29335,0.58147
1.30326,0.581825
1.31313,0.582049
1.32296,0.582142
1.33275,0.582105
1.3425,0.581939
1.35221,0.581644
1.36188,0.581221
1.37151,0.580671
1.38109,0.579994
1.39063,0.57919
1.40013,0.578259
1.40957,0.577203
1.41897,0.576021
1.42833,0.574713
1.43763,0.573279
1.44688,0.571719
1.45608,0.570034
1.46522,0.568222
1.47431,0.566285
1.48335,0.564222
1.49232,0.562034
1.50124,0.559719
1.51009,0.557278
1.51888,0.554712
1.52761,0.552019
1.53626,0.549201
1.54485,0.546258
1.55336,0.54319
1.56181,0.539997
1.57017,0.53668
1.57845,0.533239
1.58666,0.529675
1.59478,0.52599
1.60281,0.522183
1.61076,0.518257
1.61861,0.514211
1.62637,0.510048
1.63403,0.505769
1.6416,0.501376
1.64907,0.496869
1.65643,0.492251
1.66368,0.487525
1.67083,0.48269
1.67787,0.477751
1.6848,0.472709
1.69162,0.467565
1.69832,0.462323
1.7049,0.456985
1.71137,0.451552
1.71772,0.446028
1.72395,0.440415
1.73005,0.434715
1.73604,0.428931
1.7419,0.423064
1.74763,0.417118
1.75324,0.411094
1.75873,0.404996
1.76409,0.398824
1.76932,0.392582
1.77443,0.386272
1.77941,0.379894
1.78426,0.373453
1.78898,0.366948
1.79358,0.360382
1.79805,0.353758
1.80239,0.347075
1.8066,0.340337
1.81068,0.333543
1.81464,0.326697
1.81846,0.319798
1.82216,0.312849
1.82573,0.305851
1.82917,0.298804
1.83248,0.29171
1.83566,0.284569
1.83871,0.277384
1.84162,0.270154
1.84441,0.262881
1.84706,0.255567
1.84958,0.248211
1.85196,0.240816
1.85421,0.233382
1.85632,0.22591
1.85829,0.218402
1.86013,0.21086
1.86182,0.203284
1.86337,0.195675
1.86479,0.188037
1.86605,0.180369
1.86718,0.172675
1.86815,0.164955
1.86898,0.157213
1.86966,0.149449
1.87019,0.141666
1.87057,0.133867
1.8708,0.126054
1.87087,0.118229
1.87079,0.110395
1.87055,0.102555
1.87016,0.0947111
1.86961,0.0868666
1.8689,0.0790241
1.86804,0.0711868
1.86702,0.0633576
1.86584,0.0555394
1.8645,0.0477355
1.863,0.0399487
1.86134,0.0321822
1.85953,0.0244389
1.85756,0.016722
1.85543,0.00903433
1.85315,0.00137886
1.85071,-0.00624155
1.84811,-0.0138241
1.84537,-0.021366
1.84247,-0.0288647
1.83941,-0.0363176
1.83621,-0.0437223
1.83286,-0.0510763
1.82936,-0.0583774
1.82572,-0.0656236
1.82193,-0.0728126
1.818,-0.0799425
1.81392,-0.0870116
1.80971,-0.0940181
1.80535,-0.10096
1.80086,-0.107837
1.79623,-0.114646
1.79146,-0.121386
1.78656,-0.128057
1.78153,-0.134656
1.77637,-0.141182
1.77108,-0.147635
1.76565,-0.154014
1.7601,-0.160316
1.75442,-0.166541
1.74861,-0.172689
1.74267,-0.178757
1.73661,-0.184744
1.73042,-0.19065
1.72411,-0.196473
1.71768,-0.202213
1.71111,-0.207866
1.70443,-0.213433
1.69762,-0.218912
1.69069,-0.224301
1.68363,-0.229598
1.67645,-0.234803
1.66915,-0.239912
1.66173,-0.244924
1.65418,-0.249837
1.64652,-0.25465
1.63873,-0.259359
1.63082,-0.263963
1.62279,-0.268459
1.61464,-0.272845
1.60638,-0.277118
1.59799,-0.281276
1.58949,-0.285317
1.58088,-0.289237
1.57215,-0.293035
1.5633,-0.296707
1.55435,-0.300251
1.54528,-0.303665
1.53611,-0.306946
1.52683,-0.310091
1.51745,-0.313097
1.50796,-0.315964
1.49838,-0.318687
1.48869,-0.321265
1.47891,-0.323696
1.46904,-0.325978
1.45908,-0.328109
1.44904,-0.330086
1.4389,-0.331908
1.42869,-0.333575
1.4184,-0.335083
1.40803,-0.336432
1.39759,-0.337621
1.38707,-0.338648
1.3765,-0.339514
1.36585,-0.340216
1.35515,-0.340754
1.34438,-0.341128
1.33356,-0.341337
1.32269,-0.341381
1.31177,-0.34126
1.30079,-0.340973
1.28977,-0.34052
1.27871,-0.339902
1.26761,-0.339119
1.25647,-0.338169
1.24529,-0.337054
1.23407,-0.335774
1.22283,-0.334328
1.21155,-0.332717
1.20024,-0.330941
1.1889,-0.329
1.17754,-0.326894
1.16615,-0.324623
1.15474,-0.322186
1.14331,-0.319584
1.13185,-0.316816
1.12038,-0.313882
1.10888,-0.310782
1.09737,-0.307514
1.08584,-0.30408
1.0743,-0.300477
1.06275,-0.296706
1.05118,-0.292764
1.0396,-0.288653
1.02802,-0.28437
1.01642,-0.279914
1.00482,-0.275285
0.99322,-0.270481
0.981614,-0.265502
0.970007,-0.260345
0.958403,-0.255011
0.946802,-0.249498
0.935207,-0.243804
0.923621,-0.237929
0.912045,-0.231871
0.900484,-0.22563
0.888939,-0.219204
0.877413,-0.212593
0.86591,-0.205796
0.854432,-0.198812
0.842982,-0.191641
0.831565,-0.184282
0.820182,-0.176735
0.808837,-0.169
0.797535,-0.161076
0.786277,-0.152964
0.775068,-0.144665
0.763911,-0.136178
0.752809,-0.127503
0.741766,-0.118643
0.730785,-0.109598
0.71987,-0.100368
0.709023,-0.0909549
0.698248,-0.0813601
0.687548,-0.071585
0.676926,-0.0616309
0.666385,-0.0514997
0.655927,-0.0411931
0.645556,-0.0307127
0.635272,-0.0200607
0.62508,-0.00923886
0.614982,0.00175076
0.604978,0.0129061
0.595072,0.0242252
0.585265,0.035706
0.575558,0.0473464
0.565954,0.0591444
0.556454,0.071098
0.547059,0.0832054
0.53777,0.0954645
0.528588,0.107874
0.519515,0.120431
0.510551,0.133136
0.501697,0.145985
0.492955,0.158978
0.484324,0.172113
0.475807,0.185389
0.467402,0.198806
0.459112,0.212361
0.450937,0.226054
0.442878,0.239884
0.434935,0.25385
0.42711,0.267951
0.419404,0.282188
0.411818,0.296558
0.404352,0.311063
0.397008,0.3257
0.389788,0.340471
0.382693,0.355373
0.375724,0.370407
0.368884,0.385573
0.362173,0.400869
0.355593,0.416295
0.349148,0.431851
0.342838,0.447536
0.336666,0.463348
