Real,Imag
34.5113,-222.117
9.34821,-222.967
-15.5941,-221.005
-40.0057,-216.287
-63.5869,-208.908
-86.0518,-198.992
-107.132,-186.694
-126.578,-172.196
-144.167,-155.708
-159.697,-137.46
-173,-117.703
-183.932,-96.703
-192.384,-74.7395
-198.278,-52.1004
-201.57,-29.079
-202.247,-5.97041
-200.332,16.9328
-195.879,39.3435
-188.971,60.9841
-179.726,81.5898
-168.285,100.911
-154.818,118.719
-139.519,134.804
-122.602,148.981
-104.299,161.093
-84.8567,171.008
-64.5355,178.625
-43.6025,183.872
-22.3301,186.708
-0.992284,187.123
20.1391,185.139
40.7975,180.806
60.7252,174.204
79.6765,165.443
97.4204,154.655
113.744,142
128.453,127.659
141.378,111.833
152.373,94.7376
161.316,76.6052
168.116,57.6776
172.708,38.2047
175.054,18.4407
175.149,-1.35884
173.014,-20.9406
168.698,-40.0564
162.279,-58.4664
153.86,-75.9422
143.568,-92.2694
131.554,-107.25
117.988,-120.707
103.06,-132.48
86.9743,-142.438
69.948,-150.468
52.2086,-156.488
33.9905,-160.439
15.5319,-162.29
-2.9279,-162.038
-21.152,-159.706
-38.9088,-155.344
-55.9746,-149.026
-72.1366,-140.852
-87.1958,-130.945
-100.969,-119.448
-113.291,-106.523
-124.016,-92.3507
-133.022,-77.1236
-140.208,-61.0476
-145.499,-44.3373
-148.844,-27.2134
-150.216,-9.90013
-149.617,7.37792
-147.072,24.3986
-142.631,40.9449
-136.368,56.808
-128.38,71.7896
-118.785,85.7042
-107.721,98.3821
-95.3432,109.67
-81.8234,119.436
-67.3457,127.566
-52.1052,133.969
-36.3051,138.579
-20.1543,141.351
-3.86416,142.264
12.3536,141.324
28.2902,138.557
43.7421,134.016
58.5138,127.774
72.42,119.926
85.2882,110.586
96.9608,99.8892
107.297,87.9836
116.173,75.0338
123.488,61.216
129.159,46.716
133.126,31.7272
135.351,16.4475
135.821,1.07724
134.543,-14.1839
131.548,-29.1392
126.888,-43.5973
120.638,-57.3749
112.89,-70.2988
103.758,-82.2084
93.37,-92.9573
81.8711,-102.415
69.419,-110.47
56.1827,-117.027
42.3399,-122.015
28.0749,-125.379
13.576,-127.09
-0.966832,-127.137
-15.3646,-125.533
-29.4315,-122.311
-42.9876,-117.525
-55.8607,-111.25
-67.8888,-103.578
-78.9222,-94.6185
-88.825,-84.4985
-97.4771,-73.3578
-104.775,-61.3485
-110.635,-48.6334
-114.991,-35.3826
-117.797,-21.7724
-119.029,-7.98217
-118.682,5.80745
-116.772,19.4173
-113.335,32.6717
-108.427,45.401
-102.122,57.4435
-94.5134,68.6476
-85.7084,78.8735
-75.8305,87.9953
-65.0156,95.9022
-53.4113,102.5
-41.1742,107.712
-28.4678,111.481
-15.4611,113.767
-2.32524,114.551
10.7677,113.834
23.6477,111.636
36.1485,107.994
48.1098,102.968
59.3797,96.631
69.8162,89.0758
79.289,80.4088
87.6813,70.7507
94.8912,60.2339
100.833,49.0015
105.437,37.2047
108.653,25.0011
110.449,12.5525
110.81,0.0227976
109.741,-12.424
107.266,-24.6262
103.427,-36.4262
98.2819,-47.6729
91.9073,-58.2232
84.3943,-67.944
75.8483,-76.714
66.3876,-84.425
56.1416,-90.9832
45.249,-96.3106
33.8563,-100.346
22.1153,-103.044
10.1815,-104.379
-1.78814,-104.342
-13.6371,-102.942
-25.2114,-100.206
-36.3618,-96.1784
-46.9454,-90.92
-56.8275,-84.5072
-65.8835,-77.0309
-74.0004,-68.5954
-81.078,-59.3168
-87.0303,-49.3217
-91.7867,-38.7449
-95.2923,-27.7283
-97.5093,-16.4184
-98.4165,-4.96487
-98.0101,6.48187
-96.3035,17.7723
-93.327,28.7598
-89.1271,39.3028
-83.7664,49.2661
-77.3217,58.5231
-69.884,66.957
-61.5563,74.4626
-52.4531,80.9474
-42.6978,86.3328
-32.4219,90.5549
-21.763,93.5656
-10.8625,95.3325
0.135351,95.8402
11.0863,95.0893
21.8475,93.0971
32.2791,89.8971
42.2468,85.5382
51.6228,80.0841
60.2879,73.6128
68.1329,66.2147
75.06,57.992
80.9838,49.0572
85.8326,39.5313
89.549,29.5424
92.0911,19.2238
93.4323,8.71253
93.5617,-1.85271
92.4847,-12.3333
90.2223,-22.5925
86.8106,-32.4973
82.3009,-41.9199
76.7585,-50.7398
70.2616,-58.8447
62.9007,-66.1325
54.7771,-72.5123
46.0012,-77.9057
36.6918,-82.2474
26.9737,-85.4863
16.9763,-87.5862
6.83234,-88.5257
-3.32466,-88.299
-13.3615,-86.9152
-23.1474,-84.399
-32.5555,-80.7893
-41.4645,-76.1393
-49.7605,-70.5157
-57.3381,-63.9973
-64.1017,-56.6744
-69.9673,-48.6471
-74.8626,-40.0245
-78.7287,-30.9228
-81.5205,-21.4637
-83.207,-11.773
-83.772,-1.97908
-83.214,7.78924
-81.5463,17.4041
-78.7965,26.7402
-75.0064,35.6767
-70.231,44.0985
-64.5383,51.898
-58.0074,58.9762
-50.7285,65.2439
-42.8008,70.6233
-34.3317,75.0485
-25.4349,78.4662
-16.2294,80.837
-6.83743,82.1352
2.61687,82.3491
12.0092,81.4817
21.2167,79.5497
30.1196,76.584
38.6025,72.6287
46.5564,67.7407
53.8797,61.9889
60.4793,55.4531
66.2725,48.223
71.1871,40.397
75.1632,32.0807
78.1533,23.3858
80.123,14.4281
81.0515,5.32669
80.9319,-3.79843
79.771,-12.8273
77.5889,-21.6419
74.4195,-30.1276
70.3092,-38.1746
65.3166,-45.6794
59.5114,-52.5462
52.9738,-58.6878
45.7933,-64.0272
38.0672,-68.4982
29.8996,-72.0461
21.3998,-74.629
12.681,-76.2175
3.8588,-76.7954
-4.95051,-76.3601
-13.6313,-74.922
-22.0702,-72.5048
-30.1576,-69.1449
-37.7889,-64.8909
-44.866,-59.8027
-51.2987,-53.9512
-57.0054,-47.4167
-61.9146,-40.2883
-65.9656,-32.6624
-69.1092,-24.6414
-71.3083,-16.3324
-72.5384,-7.846
-72.7878,0.705596
-72.0579,9.20978
-70.3626,17.5551
-67.7288,25.6326
-64.1953,33.3375
-59.8127,40.5703
-54.6424,47.2382
-48.7559,53.2561
-42.2339,58.548
-35.1648,63.0477
-27.6441,66.6997
-19.7727,69.4598
-11.6554,71.2959
-3.40006,72.1879
4.8842,72.1285
13.0884,71.1227
21.1052,69.188
28.83,66.354
36.1626,62.662
43.0084,58.1643
49.2796,52.9236
54.8964,47.0122
59.7879,40.5107
63.8928,33.5071
67.1609,26.0959
69.5528,18.3761
71.0409,10.4507
71.6096,2.42477
71.2555,-5.59578
69.9873,-13.5055
67.8256,-21.2008
64.8028,-28.5816
60.9623,-35.552
56.3581,-42.0222
51.0542,-47.9094
45.1232,-53.1384
38.6458,-57.6435
31.7096,-61.3685
24.4077,-64.2677
16.8378,-66.3065
9.10051,-67.4617
1.29831,-67.7218
-6.46592,-67.0873
-14.0902,-65.5702
-21.4749,-63.1943
-28.5238,-59.9942
-35.1457,-56.0157
-41.2552,-51.3142
-46.7741,-45.9546
-51.6323,-40.0101
-55.7687,-33.5613
-59.1317,-26.6952
-61.6805,-19.5037
-63.3847,-12.0828
-64.2256,-4.53104
-64.1955,3.05175
-63.2984,10.5657
-61.5497,17.9123
-58.9759,24.9955
-55.6142,31.7233
-51.512,38.0087
-46.7264,43.7707
-41.3229,48.9358
-35.3753,53.4383
-28.9639,57.2219
-22.175,60.2395
-15.0994,62.4547
-7.83142,63.8415
-0.467336,64.385
6.89553,64.0815
14.1603,62.9384
21.2319,60.9741
28.0178,58.2177
34.4302,54.7087
40.3859,50.4962
45.8085,45.6386
50.6288,40.2023
54.7857,34.2611
58.2271,27.8953
60.9105,21.1903
62.8038,14.2357
63.8849,7.12407
64.143,-0.0503974
63.5778,-7.193
62.1999,-14.2098
60.0308,-21.009
57.1021,-27.5019
53.4552,-33.6041
49.141,-39.2369
44.2188,-44.3279
38.7558,-48.8122
32.826,-52.633
26.5093,-55.7426
19.8903,-58.1027
13.0573,-59.6852
6.10118,-60.4721
-0.886071,-60.4562
-7.81231,-59.6406
-14.5866,-58.0391
-21.1202,-55.6758
-27.3281,-52.5846
-33.1298,-48.809
-38.4503,-44.4012
-43.2214,-39.4217
-47.3824,-33.9381
-50.8806,-28.0245
-53.6726,-21.7605
-55.7242,-15.2296
-57.011,-8.51905
-57.519,-1.7177
-57.2444,5.08452
-56.1937,11.798
-54.3835,18.3348
-51.8405,24.6094
-48.6008,30.5401
-44.7097,36.0503
-40.2208,41.0687
-35.1954,45.5312
-29.7016,49.3811
-23.8134,52.5699
-17.6099,55.058
-11.1738,56.8152
-4.59083,57.821
2.0519,58.065
8.66665,57.5467
15.1664,56.2757
21.466,54.2715
27.4832,51.563
33.1398,48.1886
38.3626,44.1951
43.0843,39.6373
47.2446,34.5773
50.7906,29.0836
53.6779,23.2301
55.8709,17.0951
57.343,10.7606
58.0775,4.31071
58.0673,-2.16922
57.3152,-8.59368
55.8338,-14.8782
53.6451,-20.9405
50.7805,-26.7014
47.2801,-32.0862
43.1923,-37.025
38.5731,-41.4545
33.485,-45.3181
27.9969,-48.5667
22.1825,-51.1597
16.1195,-53.0653
9.88863,-54.2606
3.57268,-54.7323
-2.74486,-54.4768
-8.98072,-53.4999
-15.053,-51.8168
-20.8822,-49.4524
-26.3923,-46.4399
-31.5118,-42.8213
-36.1746,-38.6464
-40.3207,-33.972
-43.8973,-28.8614
-46.8591,-23.3835
-49.1692,-17.6117
-50.7993,-11.623
-51.7302,-5.49708
-51.952,0.684894
-51.4641,6.84127
-50.2754,12.891
-48.4038,18.7548
-45.8763,24.3559
-42.7284,29.6214
-39.0035,34.4831
-34.7528,38.8782
-30.0339,42.7505
-24.9107,46.0505
-19.4519,48.7368
-13.7305,50.7759
-7.82296,52.1432
-1.8076,52.8228
4.23592,52.8081
10.2279,52.1016
16.0895,50.7148
21.7439,48.6684
27.1173,45.9914
32.1398,42.7211
36.7464,38.9028
40.8776,34.5885
44.4807,29.8366
47.5099,24.7114
49.9271,19.2815
51.7025,13.6196
52.8147,7.80099
53.2513,1.90297
53.0087,-3.99645
52.0923,-9.81949
50.5164,-15.4896
48.3039,-20.9325
45.486,-26.0772
42.1019,-30.8568
38.1979,-35.2094
33.8274,-39.0791
29.0493,-42.4162
23.928,-45.1785
18.5321,-47.3314
12.9337,-48.8484
7.20729,-49.7116
1.42873,-49.9116
-4.32558,-49.4478
-9.97981,-48.3284
-15.4597,-46.5704
-20.6935,-44.1987
-25.613,-41.2467
-30.1542,-37.7551
-34.2585,-33.7715
-37.8731,-29.3501
-40.9517,-24.5505
-43.4555,-19.4371
-45.3532,-14.0784
-46.6216,-8.54574
-47.2459,-2.91264
-47.2199,2.74633
-46.5459,8.35645
-45.2348,13.8439
-43.3057,19.1367
-40.7861,24.1657
-37.7108,28.8654
-34.1222,33.1748
-30.0692,37.0382
-25.6065,40.4061
-20.7942,43.2357
-15.6969,45.4911
-10.3827,47.1445
-4.92219,48.1759
0.612125,48.5735
6.14707,48.3341
11.6097,47.4627
16.9281,45.9727
22.0327,43.8857
26.8568,41.231
31.3376,38.0454
35.4171,34.3723
39.0428,30.2619
42.1681,25.7695
44.7534,20.9556
46.7662,15.8846
48.1817,10.6243
48.983,5.24448
49.1615,-0.18341
48.7165,-5.58767
47.656,-10.8971
45.9956,-16.0419
43.7591,-20.9547
40.9778,-25.5714
37.6899,-29.8319
33.9404,-33.6811
29.78,-37.0694
25.2649,-39.9535
20.4557,-42.2968
15.4168,-44.0699
10.2153,-45.2512
4.92026,-45.8267
-0.398064,-45.7906
-5.66945,-45.1453
-10.8245,-43.9008
-15.7954,-42.0755
-20.5173,-39.695
-24.9284,-36.7924
-28.9714,-33.4075
-32.5941,-29.5862
-35.7498,-25.3803
-38.3982,-20.8464
-40.5059,-16.0452
-42.0464,-11.0409
-43.0011,-5.8999
-43.3591,-0.690579
-43.1172,4.51818
-42.2804,9.65767
-40.8614,14.6603
-38.8805,19.4604
-36.3654,23.9952
-33.3508,28.2058
-29.8779,32.0373
-25.9937,35.4404
-21.7506,38.3714
-17.2056,40.7929
-12.4195,42.6744
-7.45613,43.9926
-2.38137,44.7316
2.73751,44.8835
7.83286,44.4477
12.8375,43.4317
17.6858,41.8505
22.3141,39.7266
26.662,37.0895
30.6731,33.9754
34.2952,30.4268
37.4817,26.4916
40.1918,22.2228
42.3911,17.6778
44.052,12.9172
45.154,8.00453
45.6843,3.00494
45.6374,-2.01533
45.0155,-6.98996
43.8285,-11.8534
42.0936,-16.5419
39.8352,-20.9939
37.0846,-25.1514
33.8794,-28.9603
30.2632,-32.3714
26.2849,-35.3405
21.998,-37.8299
17.4599,-39.8079
12.7313,-41.2498
7.87504,-42.138
2.95563,-42.4623
-1.96182,-42.22
-6.81238,-41.4158
-11.5322,-40.0618
-16.0593,-38.1774
-20.3344,-35.7888
-24.3017,-32.9289
-27.9097,-29.6368
-31.1117,-25.957
-33.8664,-21.9391
-36.1388,-17.6372
-37.9,-13.1087
-39.1281,-8.41399
-39.8083,-3.61549
-39.9331,1.22319
-39.5022,6.03806
-38.5228,10.7656
-37.0092,15.3438
-34.9828,19.7124
-32.4716,23.8144
-29.5101,27.5963
-26.1384,31.0091
-22.4022,34.0086
-18.3516,36.5564
-14.041,38.62
-9.52778,40.1734
-4.87215,41.1975
-0.135871,41.68
4.61837,41.6161
9.3278,41.0079
13.9304,39.865
18.3657,38.2037
22.5757,36.0474
26.5053,33.4258
30.1035,30.3747
33.3236,26.9354
36.1242,23.1544
38.4693,19.0824
40.3293,14.774
41.6808,10.2865
42.5073,5.67976
42.7993,1.0148
42.5544,-3.64664
41.7772,-8.24303
40.4792,-12.7139
38.6791,-17.0005
36.4019,-21.0468
33.6788,-24.7999
30.5471,-28.2111
27.049,-31.2362
23.2318,-33.8363
19.1466,-35.9781
14.8482,-37.6345
10.3938,-38.7848
5.84261,-39.4153
1.25505,-39.5188
-3.30821,-39.0953
-7.78696,-38.1518
-12.1223,-36.7021
-16.2572,-34.7665
-20.1376,-32.3718
-23.713,-29.5508
-26.9367,-26.3419
-29.7672,-22.7883
-32.1679,-18.9379
-34.1083,-14.8422
-35.5638,-10.556
-36.5163,-6.13625
-36.9546,-1.64172
-36.874,2.86805
-36.2769,7.33347
-35.1724,11.6957
-33.5763,15.8974
-31.5109,19.8834
-29.0046,23.6016
-26.0914,27.0036
-22.8109,30.0452
-19.2072,32.6872
-15.3286,34.8956
-11.2271,36.6422
-6.95725,37.9052
-2.57583,38.6691
1.85904,38.9248
6.28872,38.6704
10.6548,37.9103
14.8997,36.6558
18.9678,34.9246
22.8058,32.7408
26.3636,30.1343
29.5949,27.1404
32.4579,23.7997
34.9158,20.157
36.9369,16.2612
38.4958,12.1643
39.573,7.9208
40.1554,3.58717
40.2366,-0.779219
39.8167,-5.12064
38.9025,-9.37984
37.5072,-13.5008
35.6505,-17.4294
33.358,-21.1144
30.6611,-24.5075
27.5963,-27.5648
24.2051,-30.2467
20.5329,-32.5186
16.629,-34.3515
12.5456,-35.7224
8.33689,-36.6142
4.05891,-37.0162
-0.231689,-36.9245
-4.47819,-36.3412
-8.62459,-35.2754
-12.6163,-33.7422
-16.4011,-31.763
-19.9292,-29.3651
-23.1548,-26.581
-26.0359,-23.4485
-28.5352,-20.0098
-30.6206,-16.311
-32.2655,-12.4016
-33.4492,-8.33372
-34.157,-4.16152
-34.3807,0.0596605
-34.1184,4.27393
-33.3747,8.42563
-32.1606,12.4601
-30.493,16.3242
-28.395,19.9673
-25.8954,23.3418
-23.028,26.4037
-19.8315,29.1133
-16.3488,31.4356
-12.6266,33.3407
-8.71456,34.8044
-4.66475,35.8084
-0.530955,36.3405
3.63207,36.3946
7.7693,35.9711
11.8262,35.0767
15.7493,33.7242
19.4873,31.9325
22.9911,29.7262
26.215,27.1354
29.1172,24.1951
31.66,20.945
33.8107,17.4286
35.5418,13.693
36.8314,9.78788
37.6635,5.76529
38.0281,1.67855
37.9215,-2.41824
37.3462,-6.47097
36.3109,-10.4263
34.8303,-14.2321
32.925,-17.8386
30.621,-21.1985
27.9498,-24.2682
24.9475,-27.0077
21.6545,-29.3815
18.115,-31.3593
14.3762,-32.9157
10.488,-34.0312
6.50224,-34.6921
2.47167,-34.8906
-1.55031,-34.6252
-5.51057,-33.9005
-9.35692,-32.727
-13.0388,-31.1214
-16.5078,-29.1057
-19.7187,-26.7076
-22.6296,-23.9596
-25.2026,-20.8988
-27.4045,-17.5663
-29.207,-14.0068
-30.5871,-10.2679
-31.5275,-6.39933
-32.0167,-2.45254
-32.0493,1.52012
-31.6257,5.4661
-30.7526,9.33329
-29.4423,13.0707
-27.7133,16.6293
-25.5891,19.9624
-23.0987,23.0264
-20.2757,25.7813
-17.1582,28.1915
-13.788,30.2257
-10.21,31.858
-6.47199,33.0674
-2.62369,33.8391
1.28386,34.1636
5.19894,34.0376
9.06982,33.4637
12.8455,32.4503
16.4763,31.0119
19.9146,29.1682
23.1154,26.9445
26.0369,24.3709
28.6411,21.482
30.8945,18.3167
32.7678,14.9174
34.2373,11.3295
35.2843,7.60059
35.896,3.7803
36.0651,-0.0807456
35.7905,-3.93151
35.0768,-7.72118
33.9341,-11.3998
32.3787,-14.9192
30.4319,-18.2331
28.1203,-21.2983
25.4751,-24.0748
22.5322,-26.5266
19.3309,-28.6219
15.9141,-30.3341
12.3275,-31.6411
8.61875,-32.5268
4.83715,-32.9802
1.03283,-32.9963
-2.7439,-32.576
-6.44317,-31.7256
-10.0163,-30.4574
-13.4163,-28.789
-16.5985,-26.7433
-19.5215,-24.3482
-22.1471,-21.6362
-24.4412,-18.6436
-26.3742,-15.4107
-27.9212,-11.9808
-29.0627,-8.39962
-29.7844,-4.71478
-30.0775,-0.975266
-29.9392,2.76937
-29.372,6.46959
-28.3845,10.0766
-26.9903,13.5428
-25.2089,16.8227
-23.0645,19.8733
-20.5862,22.6546
-17.8075,25.1306
-14.7655,27.269
-11.5012,29.0422
-8.05791,30.4275
-4.48164,31.4073
-0.819885,31.9694
2.87882,32.1074
6.56554,31.82
10.1916,31.112
13.7092,29.9934
17.0721,28.48
20.2361,26.5923
23.1599,24.3561
25.8054,21.8016
28.1381,18.9631
30.1278,15.8786
31.749,12.5894
32.981,9.13928
33.8082,5.57407
34.2206,1.94108
34.2136,-1.71158
33.788,-5.33567
32.9503,-8.88341
31.7125,-12.3081
30.0917,-15.5648
28.11,-18.6109
25.7944,-21.4065
23.1761,-23.9153
20.2903,-26.1047
17.1758,-27.9466
13.874,-29.4172
10.429,-30.498
6.8866,-31.1755
3.29379,-31.4415
-0.301851,-31.2935
-3.85281,-30.7342
-7.31226,-29.7719
-10.6347,-28.4201
-13.7764,-26.6976
-16.6963,-24.6278
-19.3563,-22.2389
-21.7216,-19.563
-23.7616,-16.6363
-25.4501,-13.4977
-26.7653,-10.1894
-27.6907,-6.75543
-28.2148,-3.24141
-28.3314,0.305997
-28.0398,3.83979
-27.3446,7.31326
-26.2559,10.6806
-24.7888,13.8974
-22.9634,16.9214
-20.8045,19.713
-18.3414,22.2358
-15.6071,24.4568
-12.6384,26.3472
-9.47495,27.8826
-6.1589,29.0434
-2.73439,29.8149
0.753097,30.1876
4.25734,30.1573
7.73199,29.7251
11.1312,28.8975
14.4101,27.6861
17.5257,26.1076
20.437,24.1835
23.106,21.9399
25.4978,19.4069
27.5814,16.6185
29.3297,13.6121
30.7204,10.4277
31.7357,7.10763
32.3628,3.69607
32.5943,0.238175
32.4277,-3.2203
31.866,-6.63371
30.9175,-9.95707
29.5952,-13.1467
27.9175,-16.1607
25.907,-18.9597
23.5911,-21.5071
21.0008,-23.7698
18.1709,-25.7184
15.1392,-27.3279
11.9462,-28.5777
8.6343,-29.452
5.2475,-29.9399
1.83066,-30.0358
-1.571,-29.7392
-4.91259,-29.0549
-8.15008,-27.9926
-11.2409,-26.5672
-14.1445,-24.7981
-16.8229,-22.7095
-19.2411,-20.3297
-21.3676,-17.6906
-23.175,-14.8276
-24.64,-11.7792
-25.7438,-8.58586
-26.4725,-5.29024
-26.8174,-1.93609
-26.7744,1.43211
-26.3451,4.76976
-25.5356,8.03275
-24.3576,11.1781
-22.8272,14.1643
-20.9654,16.9522
-18.7974,19.5052
-16.3525,21.7901
-13.6634,23.777
-10.7663,25.4402
-7.69984,26.7582
-4.50485,27.7143
-1.22385,28.2963
2.09961,28.4973
5.4215,28.3152
8.69788,27.7531
11.8855,26.819
14.9423,25.526
17.8282,23.8917
20.5053,21.9383
22.9385,19.6921
25.0961,17.1834
26.95,14.4457
28.4763,11.5156
29.6553,8.43205
30.4721,5.23609
30.9164,1.97012
30.983,-1.32263
30.6718,-4.59862
29.9874,-7.81464
28.9395,-10.9283
27.5426,-13.8988
25.8157,-16.687
23.7823,-19.2565
21.4697,-21.5738
18.909,-23.6088
16.1343,-25.3351
13.1827,-26.7304
10.0935,-27.777
6.90779,-28.4618
3.66772,-28.7762
0.416197,-28.717
-2.80382,-28.2855
-5.94987,-27.4883
-8.98054,-26.3364
-11.856,-24.8459
-14.5386,-23.0371
-16.9933,-20.9344
-19.188,-18.5663
-21.0943,-15.9645
-22.6875,-13.1639
-23.9471,-10.2019
-24.8572,-7.118
-25.4063,-3.95319
-25.5879,-0.749498
-25.4004,2.45062
-24.8467,5.60484
-23.9351,8.67151
-22.6782,11.6102
-21.0932,14.3823
-19.2018,16.9513
-17.0295,19.2837
-14.6055,21.3489
-11.9625,23.1202
-9.13583,24.5745
-6.16314,25.6932
-3.08407,26.4621
0.060448,26.8714
3.22867,26.9165
6.37864,26.5973
9.46869,25.9187
12.458,24.8901
15.3072,23.5258
17.9789,21.8443
20.4379,19.8684
22.6521,17.6247
24.5925,15.1433
26.234,12.4572
27.5553,9.60249
28.5394,6.61699
29.1738,3.54042
29.4508,0.413545
29.3671,-2.72223
28.9246,-5.82548
28.1295,-8.85527
26.9929,-11.7717
25.5304,-14.5364
23.7619,-17.1133
21.7111,-19.4684
19.4056,-21.5712
16.8762,-23.3943
14.1568,-24.9141
11.2835,-26.111
8.29445,-26.9699
5.22937,-27.4799
2.12882,-27.6349
-0.9662,-27.4336
-4.01486,-26.8792
-6.977,-25.9797
-9.81367,-24.7475
-12.4876,-23.1996
-14.9639,-21.3569
-17.2101,-19.2444
-19.1971,-16.8905
-20.899,-14.3267
-22.2939,-11.5873
-23.3639,-8.70872
-24.0956,-5.72941
-24.4798,-2.6889
-24.5122,0.372489
-24.1929,3.41424
-23.5269,6.39614
-22.5236,9.27887
-21.1969,12.0244
-19.5649,14.5968
-17.6498,16.9622
-15.4775,19.0897
-13.0771,20.9515
-10.4809,22.5235
-7.7235,23.7853
-4.84178,24.7208
-1.87408,25.3181
1.14015,25.5699
4.16093,25.4733
7.14823,25.0303
10.0626,24.2473
12.8654,23.1351
15.5199,21.7091
17.9911,19.9884
20.2465,17.9965
22.2567,15.7599
23.9953,13.3088
25.4398,10.6758
26.5715,7.89609
27.3759,5.00657
27.8427,2.04564
27.9664,-0.947451
27.7458,-3.93309
27.1842,-6.87182
26.2897,-9.72488
25.0744,-12.4547
23.555,-15.0254
21.7518,-17.4033
19.6893,-19.5572
17.3949,-21.459
14.8992,-23.0841
12.2357,-24.4113
9.43961,-25.4237
6.54809,-26.1083
3.59945,-26.4567
0.632695,-26.4648
-2.31301,-26.133
-5.19882,-25.4663
-7.98675,-24.474
-10.6402,-23.1698
-13.1244,-21.5714
-15.4068,-19.7005
-17.4576,-17.5821
-19.2502,-15.2448
-20.7614,-12.7197
-21.9718,-10.0406
-22.8658,-7.24304
-23.4323,-4.36429
-23.6644,-1.4425
-23.5595,1.48364
-23.1199,4.37544
-22.3517,7.19472
-21.2659,9.90435
-19.8773,12.4687
-18.2048,14.854
-16.2712,17.0292
-14.1024,18.9658
-11.7277,20.6385
-9.17873,22.0257
-6.48962,23.1095
-3.69621,23.8761
-0.835684,24.3159
2.05396,24.4236
4.93439,24.1983
7.76747,23.6435
10.5157,22.767
13.1429,21.5811
15.6144,20.1019
17.8976,18.3495
19.9626,16.3474
21.7825,14.1225
23.3333,11.7047
24.595,9.12612
25.5513,6.42127
26.1899,3.62608
26.5029,0.777663
26.4864,-2.0862
26.1412,-4.92761
25.4722,-7.70901
24.4888,-10.3937
23.2043,-12.9463
21.6362,-15.3332
19.8055,-17.5232
17.7368,-19.4875
15.4577,-21.2005
12.9986,-22.64
10.3922,-23.7872
7.67312,-24.6275
4.87744,-25.1501
2.04215,-25.3487
-0.795284,-25.2211
-3.59742,-24.7695
-6.32733,-24.0002
-8.94913,-22.9239
-11.4284,-21.5554
-13.7326,-19.913
-15.8317,-18.019
-17.6983,-15.8987
-19.3081,-13.5804
-20.6403,-11.0952
-21.6779,-8.47596
-22.4077,-5.7576
-22.8205,-2.97616
-22.9114,-0.168471
-22.6798,2.62835
-22.1294,5.37737
-21.268,8.04236
-20.1075,10.5883
-18.6638,12.9816
-16.9565,15.1911
-15.0087,17.1878
-12.8465,18.9456
-10.499,20.4418
-7.99752,21.6571
-5.37546,22.5757
-2.66775,23.1861
0.0896053,23.4808
2.86,23.4563
5.60672,23.1135
8.29339,22.4575
10.8845,21.4974
13.3459,20.2466
15.6452,18.7219
17.7521,16.9442
19.639,14.9372
21.2811,12.7279
22.6572,10.3459
23.7493,7.82304
24.5433,5.19291
25.0292,2.49051
25.2009,-0.248268
25.0565,-2.98709
24.5983,-5.68969
23.8329,-8.32032
22.7707,-10.8443
21.4262,-13.2282
19.8174,-15.4408
17.9661,-17.4531
15.8969,-19.2385
13.6375,-20.7739
11.218,-22.0391
8.67052,-23.0179
6.02893,-23.6976
3.3282,-24.0697
0.604073,-24.1295
-2.10746,-23.8768
-4.77062,-23.3153
-7.35033,-22.4527
-9.81268,-21.3009
-12.1253,-19.8754
-14.258,-18.1955
-16.1828,-16.2837
-17.8746,-14.1655
-19.3116,-11.8691
-20.4751,-9.42516
-21.3501,-6.8661
-21.9258,-4.22586
-22.1948,-1.5394
-22.1542,1.15776
-21.805,3.83002
-21.1523,6.44216
-20.2053,8.9598
-18.9771,11.3499
-17.4842,13.581
-15.7469,15.624
-13.7886,17.4523
-11.6355,19.042
-9.3165,20.3726
-6.86251,21.4269
-4.30623,22.1914
-1.68168,22.6567
0.976302,22.8169
3.63246,22.6706
6.25162,22.2202
8.79916,21.4722
11.2414,20.4369
13.5463,19.1287
15.6834,17.5652
17.6246,15.7676
19.3446,13.7602
20.8208,11.5697
22.0341,9.2256
22.9688,6.75916
23.6128,4.20324
23.958,1.59188
24.0003,-1.04024
23.7395,-3.65818
23.1793,-6.22726
22.3277,-8.71349
21.1963,-11.084
19.8003,-13.3076
18.1586,-15.3549
16.2933,-17.199
14.2292,-18.8158
11.994,-20.1841
9.61727,-21.2861
7.13076,-22.1075
4.56743,-22.6377
1.96125,-22.87
-0.653288,-22.8018
-3.24163,-22.4343
-5.76961,-21.7725
-8.20393,-20.8257
-10.5126,-19.6067
-12.6652,-18.1318
-14.6336,-16.4209
-16.392,-14.4967
-17.9175,-12.385
-19.1903,-10.1139
-20.194,-7.71347
-20.9157,-5.21557
-21.3462,-2.65328
-21.4804,-0.060465
-21.3168,2.52863
-20.8582,5.07989
-20.1109,7.55972
-19.0853,9.93553
-17.7954,12.1762
-16.2587,14.2523
-14.4958,16.1367
-12.5303,17.805
-10.3887,19.2354
-8.09934,20.4095
-5.69287,21.3123
-3.20126,21.9321
-0.657595,22.2615
1.90441,22.2965
4.45084,22.0372
6.94802,21.4875
9.36299,20.6552
11.6639,19.5519
13.8205,18.1925
15.8045,16.5956
17.5899,14.7827
19.1532,12.7782
20.4742,10.6089
21.5357,8.30394
22.3241,5.89403
22.8292,3.4113
23.0449,0.888802
22.9686,-1.63995
22.6018,-4.14139
21.9497,-6.58237
21.0213,-8.93059
19.8294,-11.155
18.39,-13.2263
